datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
1/3/2022 11:00:00 PM,1/3/2022 6:00:00 PM,RFC,3815.266
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,MIDATL,546.848
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,SOUTH,292.989
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,WEST,3968.208
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,RTO,4808.045
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,RFC,4515.056
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,MIDATL,553.829
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,SOUTH,275.685
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,WEST,4597.397
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,RTO,5426.911
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,RFC,5151.226
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,MIDATL,545.312
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,SOUTH,239.586
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,WEST,4952.527
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,RTO,5737.425
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,RFC,5497.839
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,MIDATL,563.997
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,SOUTH,162.377
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,WEST,5215.028
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,RTO,5941.402
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,RFC,5779.025
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,MIDATL,512.240
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,SOUTH,163.291
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,WEST,5010.526
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,RTO,5686.057
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,RFC,5522.766
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,MIDATL,464.612
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,SOUTH,159.621
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,WEST,4699.910
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,RTO,5324.143
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,RFC,5164.522
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,MIDATL,440.929
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,SOUTH,187.382
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,WEST,4700.608
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,RTO,5328.919
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,RFC,5141.537
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,MIDATL,460.573
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,SOUTH,182.502
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,WEST,4685.641
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,RTO,5328.716
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,RFC,5146.214
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,MIDATL,423.371
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,SOUTH,189.092
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,WEST,4702.590
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,RTO,5315.053
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,RFC,5125.961
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,MIDATL,426.462
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,SOUTH,142.328
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,WEST,5022.828
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,RTO,5591.618
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,RFC,5449.290
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,MIDATL,415.085
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,SOUTH,135.714
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,WEST,4998.433
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,RTO,5549.232
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,RFC,5413.518
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,MIDATL,380.900
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,SOUTH,98.152
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,WEST,4482.865
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,RTO,4961.917
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,RFC,4863.765
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,MIDATL,312.217
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,SOUTH,84.856
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,WEST,4999.678
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,RTO,5396.751
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,RFC,5311.895
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,MIDATL,227.808
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,SOUTH,73.157
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,WEST,5216.521
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,RTO,5517.486
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,RFC,5444.329
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,MIDATL,96.589
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,SOUTH,20.569
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,WEST,5391.464
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,RTO,5508.622
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,RFC,5488.053
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,MIDATL,14.871
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,SOUTH,53.231
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,WEST,5757.752
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,RTO,5825.854
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,RFC,5772.623
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,MIDATL,16.563
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,SOUTH,9.650
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,WEST,5958.604
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,RTO,5984.817
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,RFC,5975.167
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,MIDATL,33.405
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,SOUTH,11.312
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,WEST,5812.379
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,RTO,5857.096
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,RFC,5845.784
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,MIDATL,103.150
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,SOUTH,17.561
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,WEST,5760.599
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,RTO,5881.310
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,RFC,5863.749
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,MIDATL,190.363
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,SOUTH,22.925
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,WEST,6041.848
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,RTO,6255.136
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,RFC,6232.211
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,MIDATL,283.092
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,SOUTH,19.766
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,WEST,6115.262
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,RTO,6418.120
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,RFC,6398.354
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,MIDATL,381.952
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,SOUTH,42.230
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,WEST,6372.085
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,RTO,6796.267
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,RFC,6754.037
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,MIDATL,569.469
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,SOUTH,73.433
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,WEST,6731.170
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,RTO,7374.072
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,RFC,7300.639
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,MIDATL,746.215
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,SOUTH,96.931
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,WEST,7054.431
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,RTO,7897.577
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,RFC,7800.646
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,MIDATL,798.223
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,SOUTH,107.325
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,WEST,7120.426
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,RTO,8025.974
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,RFC,7918.649
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,MIDATL,745.897
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,SOUTH,119.919
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,WEST,7117.207
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,RTO,7983.023
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,RFC,7863.104
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,MIDATL,771.057
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,SOUTH,73.474
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,WEST,7221.796
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,RTO,8066.327
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,RFC,7992.853
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,MIDATL,860.572
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,SOUTH,81.659
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,WEST,7350.082
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,RTO,8292.313
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,RFC,8210.654
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,MIDATL,901.169
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,SOUTH,143.724
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,WEST,7408.795
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,RTO,8453.688
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,RFC,8309.964
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,MIDATL,882.236
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,SOUTH,186.066
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,WEST,7491.229
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,RTO,8559.531
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,RFC,8373.465
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,MIDATL,859.639
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,SOUTH,133.887
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,WEST,7483.059
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,RTO,8476.585
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,RFC,8342.698
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,MIDATL,842.603
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,SOUTH,60.835
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,WEST,7315.793
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,RTO,8219.231
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,RFC,8158.396
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,MIDATL,837.340
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,SOUTH,42.275
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,WEST,7158.089
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,RTO,8037.704
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,RFC,7995.429
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,MIDATL,793.857
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,SOUTH,51.104
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,WEST,7203.285
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,RTO,8048.246
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,RFC,7997.142
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,MIDATL,849.523
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,SOUTH,76.773
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,WEST,7140.825
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,RTO,8067.121
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,RFC,7990.348
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,MIDATL,760.188
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,SOUTH,92.963
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,WEST,6997.144
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,RTO,7850.295
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,RFC,7757.332
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,MIDATL,815.271
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,SOUTH,98.997
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,WEST,7045.051
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,RTO,7959.319
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,RFC,7860.322
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,MIDATL,764.547
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,SOUTH,75.883
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,WEST,7023.133
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,RTO,7863.563
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,RFC,7787.680
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,MIDATL,681.982
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,SOUTH,58.256
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,WEST,7175.361
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,RTO,7915.599
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,RFC,7857.343
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,MIDATL,672.665
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,SOUTH,61.762
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,WEST,7265.276
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,RTO,7999.703
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,RFC,7937.941
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,MIDATL,659.396
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,SOUTH,55.510
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,WEST,7364.066
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,RTO,8078.972
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,RFC,8023.462
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,MIDATL,649.336
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,SOUTH,37.131
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,WEST,7598.415
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,RTO,8284.882
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,RFC,8247.751
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,MIDATL,634.403
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,SOUTH,45.079
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,WEST,7542.603
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,RTO,8222.085
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,RFC,8177.006
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,MIDATL,656.885
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,SOUTH,39.375
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,WEST,7619.868
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,RTO,8316.128
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,RFC,8276.753
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,MIDATL,611.195
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,SOUTH,60.155
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,WEST,7595.607
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,RTO,8266.957
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,RFC,8206.802
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,MIDATL,650.857
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,SOUTH,88.475
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,WEST,7518.923
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,RTO,8258.255
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,RFC,8169.780
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,MIDATL,572.549
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,SOUTH,63.508
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,WEST,7362.880
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,RTO,7998.937
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,RFC,7935.429
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,MIDATL,574.451
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,SOUTH,43.784
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,WEST,7166.653
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,RTO,7784.888
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,RFC,7741.104
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,MIDATL,635.686
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,SOUTH,80.986
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,WEST,7204.835
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,RTO,7921.507
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,RFC,7840.521
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,MIDATL,729.166
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,SOUTH,125.632
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,WEST,7278.610
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,RTO,8133.408
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,RFC,8007.776
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,MIDATL,746.110
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,SOUTH,119.243
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,WEST,7176.260
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,RTO,8041.613
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,RFC,7922.370
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,MIDATL,705.293
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,SOUTH,153.648
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,WEST,6998.335
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,RTO,7857.276
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,RFC,7703.628
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,MIDATL,745.511
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,SOUTH,179.215
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,WEST,6849.654
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,RTO,7774.380
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,RFC,7595.165
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,MIDATL,735.621
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,SOUTH,199.399
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,WEST,6723.027
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,RTO,7658.047
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,RFC,7458.648
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,MIDATL,834.492
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,SOUTH,171.872
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,WEST,6130.533
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,RTO,7136.897
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,RFC,6965.025
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,MIDATL,889.866
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,SOUTH,185.862
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,WEST,5670.163
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,RTO,6745.891
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,RFC,6560.029
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,MIDATL,909.191
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,SOUTH,171.732
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,WEST,5399.756
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,RTO,6480.679
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,RFC,6308.947
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,MIDATL,914.130
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,SOUTH,195.424
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,WEST,5071.489
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,RTO,6181.043
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,RFC,5985.619
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,MIDATL,859.696
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,SOUTH,233.037
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,WEST,4676.404
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,RTO,5769.137
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,RFC,5536.100
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,MIDATL,760.880
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,SOUTH,270.543
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,WEST,4447.087
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,RTO,5478.510
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,RFC,5207.967
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,MIDATL,717.221
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,SOUTH,211.812
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,WEST,3796.891
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,RTO,4725.924
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,RFC,4514.112
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,MIDATL,586.163
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,SOUTH,167.324
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,WEST,3345.514
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,RTO,4099.001
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,RFC,3931.677
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,MIDATL,542.412
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,SOUTH,122.039
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,WEST,3281.811
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,RTO,3946.262
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,RFC,3824.223
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,MIDATL,401.264
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,SOUTH,83.651
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,WEST,3220.646
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,RTO,3705.561
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,RFC,3621.910
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,MIDATL,291.522
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,SOUTH,58.556
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,WEST,3346.979
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,RTO,3697.057
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,RFC,3638.501
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,MIDATL,176.182
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,SOUTH,19.285
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,WEST,3342.458
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,RTO,3537.925
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,RFC,3518.640
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,MIDATL,79.282
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,SOUTH,9.226
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,WEST,3225.518
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,RTO,3314.026
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,RFC,3304.800
1/6/2022 7:00:00 PM,1/6/2022 2:00:00 PM,MIDATL,44.373
